churn,tenure,warehousetohome,satisfactionscore,numberofaddress,complain,orderamounthikefromlastyear,couponused,ordercount,daysincelastorder,cashbackamount,cashbackperorder,is_unhappy_complainant,preferredlogindevice_Mobile Phone,preferredpaymentmode_Credit Card,preferredpaymentmode_Debit Card,preferredpaymentmode_E-Wallet,preferredpaymentmode_UPI,gender_Male,preferedordercat_Grocery,preferedordercat_Laptop & Accessory,preferedordercat_Mobile Phone,preferedordercat_Others,maritalstatus_Married,maritalstatus_Single
0,0.2841562947220977,-0.1893367088435454,5,10,0,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,0.816465454996437,2.0950275151403397,0,False,False,True,False,False,False,False,False,False,False,False,False
0,0.4654523777389432,-1.181509526332002,3,5,1,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,-1.2490027529085863,0.024542270516455352,1.3078830733173465,0,True,False,True,False,False,False,False,False,False,False,False,True
0,0.8686369336007954,1.795008926133368,3,3,0,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.8292627619719573,0.45923020029271205,0,False,True,False,False,False,True,False,False,True,False,False,True
0,1.0219205877034712,-0.8094447197738308,3,10,1,-1.023354979742382,2.8442518462894366,-0.3340793314465002,2.3921392643534,1.2393590143098643,0.8962602053754677,0,False,True,False,False,False,False,True,False,False,False,True,False
0,-0.6269807288672674,2.1670737326915392,2,8,0,2.0400815001225494,1.2291559047943927,1.402639630736137,0.7116121794632524,-0.5011450562528373,-1.5601263350382388,0,True,False,False,True,False,True,False,True,False,False,True,False
0,-0.913044723749773,-0.1893367088435454,3,2,0,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-1.2490027529085863,-1.0484190741878614,0.2413963542430462,0,True,False,True,False,False,True,False,False,True,False,False,True
1,-0.223796173005415,1.1749009152030825,3,7,1,-1.023354979742382,0.15242527713103016,-0.3340793314465002,-0.6888270579452038,-1.0243653326031887,-0.603782620673854,0,False,True,False,False,False,True,False,False,True,False,True,False
0,0.8118000091972293,0.6788145064588541,2,4,0,0.647610372911217,-0.9243053505323324,-0.3340793314465002,-0.6888270579452038,-0.19276375388524317,-0.05272701887842188,0,False,False,True,False,False,True,False,True,False,False,False,False
0,0.06226782187709057,-0.1893367088435454,3,4,0,-1.3018492051846484,-0.38594003670065113,0.36060825342655467,-0.4087392104635126,-0.32886270199680817,-1.0225303855190457,0,True,True,False,False,False,False,False,True,False,False,False,True
0,-2.0054778303559835,-0.1893367088435454,5,2,0,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-1.0776125041453266,0.2123790876960929,0,True,True,False,False,False,True,False,False,True,False,False,False
0,0.5450448824896252,-0.8094447197738308,4,10,0,-0.1878723034155825,0.6907905909627114,0.013264460990027213,0.43152433198156115,-0.27808258087361104,-0.6674366948243896,0,True,False,False,False,True,False,False,True,False,False,False,False
0,1.3765894013283082,-0.06531510665748831,2,8,0,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,0.6910570587002816,1.970375877156947,0,True,True,False,False,False,True,True,False,False,False,False,False
0,0.6187360318416184,-0.1893367088435454,2,1,1,1.20459882379575,0.15242527713103016,-0.3340793314465002,-0.4087392104635126,-1.1100953346613802,-0.6605910720826789,1,True,True,False,False,False,False,False,False,True,False,False,True
0,-2.0054778303559835,-0.31335831102960243,5,9,0,0.9261045983534835,-0.38594003670065113,-0.6814231238830277,0.7116121794632524,-0.19132464114086062,1.0933187784279013,0,True,True,False,False,False,False,False,True,False,False,False,True
0,0.2841562947220977,0.05870649552856877,4,2,0,-0.46636652885784896,-0.9243053505323324,-0.3340793314465002,-0.6888270579452038,-1.1193467737324079,-0.6667214805080913,0,True,False,False,True,False,True,False,False,True,False,True,False
0,1.271821489462648,-0.1893367088435454,2,3,0,0.3691161474689505,-0.38594003670065113,-0.3340793314465002,-0.6888270579452038,-1.0878918808909133,-0.6458780918616881,0,True,False,True,False,False,True,False,True,False,False,False,True
0,0.17938838285643768,-0.9334663219598879,5,3,0,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-1.2490027529085863,-0.544524026119212,0.7422507225992659,0,False,False,True,False,False,False,False,True,False,False,True,False
0,-0.223796173005415,1.795008926133368,2,2,0,-0.1878723034155825,0.15242527713103016,0.36060825342655467,0.7116121794632524,-0.5001171185782786,-1.0906187884306295,0,False,False,True,False,False,True,False,True,False,False,False,False
0,0.4654523777389432,-0.9334663219598879,3,7,1,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,-0.9689149054268951,-0.9631002471994935,0.32620033746125565,0,True,True,False,False,False,True,False,False,True,False,False,False
0,0.06226782187709057,-0.1893367088435454,5,4,0,-0.46636652885784896,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.5387675751416836,0.7479724371296511,0,True,False,True,False,False,False,False,True,False,False,True,False
0,1.2342934332339834,-0.8094447197738308,5,2,0,-1.3018492051846484,-0.38594003670065113,-0.6814231238830277,3.2324028067984734,1.873802147047462,3.145983866203594,0,True,False,False,True,False,True,True,False,False,False,False,False
1,-2.0054778303559835,-1.181509526332002,2,2,1,-0.7448607543001154,1.767521218626074,1.402639630736137,0.9917000269449436,-1.0393732226517447,-1.6938714121859928,1,True,False,False,False,True,True,False,False,True,False,False,True
0,-2.0054778303559835,2.043052130505482,2,2,0,2.0400815001225494,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.321050375670162,0.9643758545467203,0,True,True,False,False,False,False,False,True,False,False,False,True
0,0.9224000519520924,-0.9334663219598879,3,1,0,-0.7448607543001154,-0.9243053505323324,0.013264460990027213,-0.9689149054268951,-0.22812480989006062,-0.642608540701468,0,True,False,False,False,False,True,False,True,False,False,False,True
0,-2.0054778303559835,0.05870649552856877,3,2,0,0.647610372911217,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.8709970315590383,0.4177477699474193,0,True,True,False,False,False,True,False,False,True,False,False,True
1,0.37893039918898264,2.1670737326915392,3,5,1,-1.023354979742382,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-0.2764378805943169,1.0087191421572055,0,False,False,True,False,False,False,False,True,False,False,False,True
0,0.06226782187709057,-0.9334663219598879,2,2,0,1.761587274680283,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.30172514738845946,0.9835844676130134,0,True,False,False,False,True,True,False,True,False,False,False,True
1,0.9224000519520924,-0.9334663219598879,5,6,1,-0.1878723034155825,-0.38594003670065113,-0.6814231238830277,-0.12865136298182134,2.4911815143873848,3.759637749587407,0,True,True,False,False,False,True,False,False,False,True,False,False
0,0.2841562947220977,-0.1893367088435454,5,2,0,-0.1878723034155825,-0.9243053505323324,-0.6814231238830277,1.2717878744266349,-0.031788714049358714,1.2518920096985768,0,False,False,True,False,False,True,False,False,False,False,False,True
0,1.2342934332339834,1.1749009152030825,2,1,0,0.647610372911217,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.716189617770506,0.5716210214252786,0,False,True,False,False,False,True,False,False,True,False,False,False
0,-2.0054778303559835,-1.181509526332002,2,4,0,-0.46636652885784896,0.15242527713103016,-0.3340793314465002,-1.2490027529085863,-0.6943973390698632,-0.3851313868341339,0,False,False,True,False,False,False,False,False,True,False,True,False
0,-0.913044723749773,2.1670737326915392,3,5,0,-1.023354979742382,-0.38594003670065113,-0.6814231238830277,-0.9689149054268951,-0.7003593775823033,0.5873557363838375,0,True,True,False,False,False,False,False,True,False,False,False,False
1,-2.0054778303559835,-0.1893367088435454,5,7,0,0.3691161474689505,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.4966221304847794,0.789863561369971,0,True,False,False,False,False,True,False,True,False,False,False,True
0,0.06226782187709057,-1.181509526332002,2,3,0,0.090621922026684,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,-0.9172542269141775,0.3717697067568239,0,True,False,True,False,False,False,False,False,True,False,False,True
0,1.3079845825859766,1.1749009152030825,5,10,1,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.4639337124338143,0.8223547260246585,0,True,True,False,False,False,False,False,True,False,False,True,False
0,-0.913044723749773,-1.181509526332002,2,1,0,0.9261045983534835,-0.9243053505323324,-0.6814231238830277,-0.9689149054268951,-0.6989202648379212,0.5887861650164338,0,False,False,False,True,False,True,False,True,False,False,False,False
0,0.37893039918898264,0.05870649552856877,5,1,1,-0.7448607543001154,0.6907905909627114,0.36060825342655467,-0.4087392104635126,-1.0196368193002192,-1.2971726829775356,0,True,False,True,False,False,False,False,False,True,False,True,False
0,0.4654523777389432,-0.9334663219598879,5,7,1,-1.023354979742382,1.2291559047943927,0.36060825342655467,2.1120514168717084,-0.3621678826525079,-1.0357720677179372,0,False,False,True,False,False,False,False,True,False,False,False,True
0,0.06226782187709057,-0.9334663219598879,5,2,0,-1.3018492051846484,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-0.6909023509763635,0.5967556959694705,0,True,True,False,False,False,False,False,False,True,False,False,True
0,0.17938838285643768,-0.1893367088435454,2,2,0,0.090621922026684,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-1.0628102016316823,0.22709206791708342,0,True,False,True,False,False,False,False,False,True,False,False,False
0,-0.6269807288672674,-1.181509526332002,3,4,0,1.4830930492380165,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.8035643201079911,0.4847735687319317,0,True,False,True,False,False,True,False,False,True,False,False,False
0,0.6187360318416184,-0.9334663219598879,4,2,0,2.318575725564816,-0.9243053505323324,0.013264460990027213,0.7116121794632524,-0.7190678432592705,-0.8865987960328943,0,False,True,False,False,False,False,False,True,False,False,False,False
0,0.06226782187709057,-0.1893367088435454,5,6,0,0.3691161474689505,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.2552623644984088,1.0297668777511224,0,True,False,True,False,False,False,False,True,False,False,False,False
0,0.7515163726214488,-0.1893367088435454,2,2,0,-0.7448607543001154,-0.38594003670065113,3.834046177791829,1.2717878744266349,2.197396926998524,-1.5673465938503914,0,False,False,True,False,False,True,False,False,False,True,True,False
1,0.2841562947220977,-0.43737991321565955,5,2,1,1.4830930492380165,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-1.2624356980309717,0.02867118188122483,0,True,False,True,False,False,True,False,False,True,False,False,False
0,-2.0054778303559835,-0.06531510665748831,4,2,0,-1.3018492051846484,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-1.0377285223724513,0.25202239551376177,0,False,False,True,False,False,True,False,False,True,False,True,False
0,1.2342934332339834,0.18272809771462584,3,9,0,1.20459882379575,-0.38594003670065113,-0.6814231238830277,-0.12865136298182134,-0.944186193987614,0.34500025663252165,0,True,False,True,False,False,False,False,True,False,False,False,False
0,1.1547009284833014,-0.9334663219598879,3,6,0,0.090621922026684,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,2.0347771868833457,3.3059875261068656,0,True,True,False,False,False,True,True,False,False,False,False,False
1,-2.0054778303559835,-0.1893367088435454,5,2,1,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-1.2490027529085863,-1.1148238479643497,0.17539229019610278,0,True,False,True,False,False,False,False,False,True,False,False,False
0,-0.07051251890273962,-0.31335831102960243,3,1,0,-1.3018492051846484,-0.9243053505323324,0.013264460990027213,-0.4087392104635126,0.8119425292283795,-0.12571293696541844,0,True,True,False,False,False,True,False,False,False,False,False,False
1,-2.0054778303559835,0.8028361086449112,5,6,0,-0.1878723034155825,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.49703330555460246,0.789454867474944,0,True,False,False,True,False,False,False,True,False,False,False,True
0,1.0219205877034712,-0.9334663219598879,2,2,1,-1.3018492051846484,-0.38594003670065113,0.013264460990027213,-1.2490027529085863,1.8524210434166415,0.39138701371814416,1,True,False,False,False,True,False,True,False,False,False,False,False
0,0.2841562947220977,-1.181509526332002,4,1,0,-0.1878723034155825,-0.9243053505323324,-0.6814231238830277,0.1514364844998699,-0.5167697089061286,0.7698375605136231,0,True,False,False,False,True,False,False,True,False,False,False,False
0,-0.913044723749773,1.6709873239473108,3,2,0,2.318575725564816,-0.38594003670065113,-0.6814231238830277,0.7116121794632524,-1.0364949971629809,0.25324847719884436,0,True,False,True,False,False,True,False,False,True,False,False,False
1,1.0219205877034712,-0.9334663219598879,4,8,1,-0.1878723034155825,1.767521218626074,3.4867023853553016,0.9917000269449436,2.3651563554864947,-1.488196209513396,0,True,False,True,False,False,True,False,False,False,True,False,True
0,0.17938838285643768,-0.1893367088435454,3,4,0,-0.7448607543001154,-0.9243053505323324,-0.3340793314465002,-0.6888270579452038,-1.0763789789358562,-0.6382491391545078,0,True,False,True,False,False,False,False,False,True,False,False,True
0,0.7515163726214488,-1.181509526332002,2,10,1,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-0.3453097047897462,0.9402629147400968,1,True,False,True,False,False,False,False,True,False,False,False,False
1,-2.0054778303559835,-0.9334663219598879,3,7,0,0.3691161474689505,-0.9243053505323324,-0.3340793314465002,-0.9689149054268951,-0.6906967634414519,-0.3826792234639687,0,True,True,False,False,False,True,False,False,True,False,False,True
0,0.2841562947220977,0.43077130208673997,4,4,0,-0.7448607543001154,-0.38594003670065113,-0.6814231238830277,-0.12865136298182134,-1.151007254108814,0.13942722743368166,0,True,False,False,False,True,True,False,False,True,False,False,False
0,-0.223796173005415,-0.6854231175877736,3,2,0,-1.023354979742382,-0.38594003670065113,1.0552958382996096,0.9917000269449436,-0.32475095129857323,-1.3983419374494896,0,True,False,True,False,False,False,False,True,False,False,False,False
0,0.6187360318416184,0.8028361086449112,3,7,0,-0.46636652885784896,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.5443184385843005,0.7424550695467795,0,False,True,False,False,False,True,False,True,False,False,False,True
0,-0.6269807288672674,-0.9334663219598879,2,6,1,2.318575725564816,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.17775586383668654,1.1068056769638093,1,True,True,False,False,False,False,False,True,False,False,False,True
0,0.2841562947220977,-0.9334663219598879,3,2,0,-0.46636652885784896,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-1.1240752870353774,0.16619667755798392,0,True,False,True,False,False,False,False,False,True,False,False,True
0,0.7515163726214488,2.415116937063653,4,2,0,-0.7448607543001154,0.15242527713103016,1.402639630736137,0.9917000269449436,-0.6800062116260418,-1.6045717961224808,0,True,False,True,False,False,True,False,True,False,False,False,False
0,0.4654523777389432,0.3067496999006829,5,3,0,-0.1878723034155825,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.29884692189969553,0.9864453248782058,0,False,False,True,False,False,True,False,True,False,False,True,False
0,0.06226782187709057,-0.1893367088435454,2,2,0,0.090621922026684,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-1.066716364795005,0.22320947591432208,0,False,False,True,False,False,False,False,False,True,False,False,True
1,0.5450448824896252,0.18272809771462584,2,2,0,0.647610372911217,-0.9243053505323324,1.402639630736137,0.7116121794632524,-0.018014349210273096,-1.4400725033739064,0,True,False,False,True,False,False,False,False,False,False,False,False
1,0.9224000519520924,-0.9334663219598879,2,5,0,0.090621922026684,-0.9243053505323324,1.402639630736137,-0.4087392104635126,-0.5307496612801264,-1.5674828251487338,0,True,True,False,False,False,True,False,True,False,False,False,True
0,0.8118000091972293,0.554792904272797,5,7,0,2.318575725564816,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,1.9360951701257154,3.207900991300262,0,True,False,True,False,False,True,True,False,False,False,False,False
0,-2.0054778303559835,-0.5614015154017166,2,2,1,0.090621922026684,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,1.0415838057247806,2.3187874226679037,1,True,False,False,True,False,True,False,False,False,False,True,False
0,0.17938838285643768,-0.31335831102960243,3,4,0,1.4830930492380165,-0.9243053505323324,-0.6814231238830277,0.43152433198156115,0.5097288529081369,1.790141869449814,0,True,False,False,False,True,True,False,False,False,False,False,True
0,-1.3162292796116255,-0.9334663219598879,4,2,1,1.20459882379575,2.8442518462894366,1.402639630736137,0.1514364844998699,-0.6090785120814953,-1.5869468718994195,0,True,False,False,True,False,False,False,True,False,False,False,False
0,0.06226782187709057,-0.8094447197738308,2,1,0,0.9261045983534835,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.8233007234595172,0.46515626177061087,0,True,False,False,False,True,True,False,False,True,False,False,False
1,-2.0054778303559835,-0.1893367088435454,3,2,1,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,0.7116121794632524,-1.1051612338234986,0.18499659672924934,0,False,True,False,False,False,False,False,False,True,False,False,False
0,0.2841562947220977,-0.8094447197738308,2,2,0,-1.3018492051846484,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-1.2408490068652398,0.050127611370169585,0,False,True,False,False,False,True,False,False,True,False,False,False
0,1.195293318311462,2.043052130505482,3,3,0,-0.46636652885784896,-0.38594003670065113,0.36060825342655467,3.512490654280165,1.7609345903809221,-0.1916556969281083,0,True,False,False,True,False,False,True,False,False,False,False,False
0,0.8686369336007954,-0.6854231175877736,4,10,0,-1.023354979742382,-0.38594003670065113,-0.3340793314465002,-0.4087392104635126,-0.3718304967933591,-0.1713844797347432,0,True,True,False,False,False,True,False,True,False,False,False,True
0,-2.0054778303559835,-0.9334663219598879,5,8,0,-0.7448607543001154,-0.38594003670065113,-0.6814231238830277,-0.9689149054268951,-0.8876496218868885,0.4011956671988049,0,True,True,False,False,False,True,False,False,True,False,False,True
0,-0.07051251890273962,-1.181509526332002,5,2,0,1.761587274680283,-0.9243053505323324,-0.6814231238830277,0.9917000269449436,-0.7616244629859984,0.5264603460247381,0,True,True,False,False,False,True,False,True,False,False,True,False
0,0.17938838285643768,-0.1893367088435454,5,2,0,-1.3018492051846484,-0.38594003670065113,-0.6814231238830277,-0.9689149054268951,-1.0654828395855347,0.22443555759940464,0,True,True,False,False,False,False,False,False,True,False,False,True
0,0.2841562947220977,-1.181509526332002,2,2,1,-0.46636652885784896,0.15242527713103016,0.36060825342655467,1.8319635693900174,-0.3167330374370161,-1.017707797557721,1,True,False,True,False,False,True,False,True,False,False,False,False
0,-0.223796173005415,0.43077130208673997,2,3,0,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,-0.6863794252083054,0.6012513288147733,0,True,False,True,False,False,True,False,True,False,False,True,False
0,-0.6269807288672674,-0.5614015154017166,2,10,0,-1.023354979742382,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,-0.8183666226216355,0.47006058851094124,0,False,False,True,False,False,True,False,False,True,False,True,False
0,1.271821489462648,-0.31335831102960243,2,8,1,0.647610372911217,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,0.6563127653001992,1.9358412430271221,1,True,False,False,True,False,False,False,False,False,False,False,False
0,0.9224000519520924,-0.06531510665748831,5,5,1,-1.023354979742382,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,0.6207461217604708,1.9004892211072428,0,True,False,False,True,False,True,False,False,False,False,True,False
0,-0.223796173005415,-0.1893367088435454,3,6,0,-1.023354979742382,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-0.5276658482564504,0.7590071722953939,0,True,True,False,False,False,False,False,True,False,False,False,False
0,1.2342934332339834,1.9190305283194249,2,4,0,1.761587274680283,-0.9243053505323324,-0.3340793314465002,-1.2490027529085863,1.2508719162649213,0.9038891580826479,0,False,True,False,False,False,False,True,False,False,False,False,False
0,0.37893039918898264,0.8028361086449112,3,5,0,0.9261045983534835,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.2893898952937558,0.9958452844638388,0,True,False,False,True,False,True,False,True,False,False,True,False
0,-1.3162292796116255,-0.1893367088435454,2,2,0,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.5768012691003533,0.7101682518396062,0,True,True,False,False,False,True,False,False,True,False,True,False
0,-2.0054778303559835,-1.181509526332002,2,7,0,1.761587274680283,0.15242527713103016,-0.3340793314465002,-0.6888270579452038,-0.6099008622211421,-0.3291403232153642,0,True,False,True,False,False,True,False,True,False,False,False,False
0,0.8686369336007954,-0.1893367088435454,2,3,1,2.318575725564816,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-1.0122356680433966,0.2773614170054679,1,True,False,True,False,False,True,False,False,True,False,False,False
0,0.7515163726214488,-0.1893367088435454,2,6,1,-0.46636652885784896,-0.9243053505323324,-0.3340793314465002,-0.6888270579452038,-1.0745286911216507,-0.6370230574694252,1,False,True,False,False,False,True,False,False,True,False,False,True
0,0.2841562947220977,-0.1893367088435454,5,1,0,1.4830930492380165,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-1.1100953346613802,0.18009226998891897,0,True,False,True,False,False,True,False,False,True,False,False,False
0,-2.0054778303559835,-0.8094447197738308,5,2,1,0.647610372911217,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-0.729347220004857,0.5585428167843979,0,True,False,False,False,True,True,False,True,False,False,False,False
0,0.17938838285643768,-0.06531510665748831,3,2,1,1.20459882379575,0.15242527713103016,0.7079520458630821,2.9523149593167823,0.6051214691071796,-0.9329855531185172,0,True,False,True,False,False,False,False,False,False,False,False,False
1,0.2841562947220977,1.9190305283194249,4,2,1,0.9261045983534835,-0.9243053505323324,1.402639630736137,0.9917000269449436,-1.1758833458331335,-1.7277930054732764,0,False,False,True,False,False,False,False,False,True,False,True,False
0,-0.223796173005415,-1.181509526332002,2,1,0,-1.023354979742382,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-1.1158517856389087,0.17437055545853375,0,False,False,True,False,False,True,False,False,True,False,True,False
0,-2.0054778303559835,-0.6854231175877736,5,2,0,-1.023354979742382,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-0.7166007928403297,0.5712123275302509,0,True,False,False,True,False,True,False,True,False,False,False,False
0,1.1123806920586263,-1.181509526332002,5,3,0,0.090621922026684,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.8555779664406586,0.4330737910109511,0,True,False,False,False,False,False,False,False,True,False,False,False
0,-2.0054778303559835,-0.6854231175877736,2,1,0,0.3691161474689505,-0.9243053505323324,0.013264460990027213,-0.12865136298182134,-0.9415135560337617,-0.997150494637837,0,False,False,True,False,False,True,False,False,True,False,False,False
0,-0.223796173005415,-0.5614015154017166,4,2,0,-0.46636652885784896,0.15242527713103016,0.7079520458630821,-0.4087392104635126,-0.2503282636605271,-1.2164147693200986,0,False,False,True,False,False,True,False,True,False,False,False,False
0,0.4654523777389432,-0.06531510665748831,4,1,0,0.9261045983534835,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-0.9955830777155464,0.2939135197540823,0,True,False,False,True,False,True,False,False,True,False,False,False
0,0.7515163726214488,-0.8094447197738308,2,3,1,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,-0.5161529463013934,0.7704506013561644,1,True,False,True,False,False,False,False,True,False,False,False,False
0,-0.4050922560222608,-0.1893367088435454,2,4,1,0.9261045983534835,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-1.1072171091726157,0.1829531272541119,1,True,False,True,False,False,True,False,False,True,False,False,False
1,-2.0054778303559835,-1.181509526332002,3,7,1,0.9261045983534835,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-1.0159362436718078,0.2736831719502201,0,True,True,False,False,False,False,False,False,True,False,True,False
0,1.271821489462648,-0.1893367088435454,2,6,0,-0.46636652885784896,-0.9243053505323324,-0.3340793314465002,-0.4087392104635126,0.84175272179058,0.6327888743810635,0,True,False,False,True,False,True,True,False,False,False,False,False
0,0.17938838285643768,1.9190305283194249,4,4,0,0.090621922026684,0.6907905909627114,0.36060825342655467,0.9917000269449436,0.6499395517179356,-0.6333720586738463,0,True,False,False,True,False,True,False,False,False,False,False,False
0,0.37893039918898264,1.4229441195751966,2,6,0,-0.1878723034155825,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.9803696001320789,0.3090351938700999,0,False,True,False,False,False,False,False,False,True,False,False,False
0,1.271821489462648,1.6709873239473108,2,7,0,0.647610372911217,0.15242527713103016,-0.3340793314465002,0.9917000269449436,1.343180719440288,0.9650570110384328,0,True,False,True,False,False,False,True,False,False,False,False,True
0,0.8118000091972293,-1.181509526332002,2,5,0,-0.7448607543001154,-0.38594003670065113,-0.3340793314465002,-0.6888270579452038,-0.4481034722456109,-0.22192629141981274,0,False,False,True,False,False,False,False,True,False,False,False,False
0,1.0219205877034712,-0.9334663219598879,2,1,1,1.761587274680283,1.767521218626074,1.402639630736137,0.7116121794632524,-0.6588306955301336,-1.5993098622240016,1,True,False,False,True,False,False,False,True,False,False,False,False
0,0.37893039918898264,1.1749009152030825,4,2,1,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,1.2717878744266349,-0.020481399629213942,1.263131091811833,0,False,True,False,False,False,True,False,False,False,False,False,True
0,1.1547009284833014,-0.9334663219598879,5,2,0,-1.3018492051846484,-0.38594003670065113,3.834046177791829,0.7116121794632524,2.093369634333189,-1.5811332012426529,0,False,False,True,False,False,True,True,False,False,False,True,False
0,0.5450448824896252,-0.9334663219598879,2,9,0,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-0.12865136298182134,-0.5217038097440103,0.7649332337732927,0,True,False,True,False,False,False,False,True,False,False,False,False
0,0.2841562947220977,-0.8094447197738308,4,4,1,-1.3018492051846484,-0.9243053505323324,-0.6814231238830277,-0.4087392104635126,-1.123458524430642,0.16680971840052522,0,True,False,False,False,True,True,False,False,True,False,True,False
1,-2.0054778303559835,1.9190305283194249,2,2,1,2.318575725564816,-0.38594003670065113,-0.6814231238830277,-0.9689149054268951,-1.0169641813463668,0.2726614372126511,1,True,False,True,False,False,True,False,False,True,False,False,True
0,-0.913044723749773,-0.1893367088435454,2,7,0,-0.46636652885784896,-0.38594003670065113,-0.6814231238830277,-0.4087392104635126,-1.0710337030281516,0.218918190016533,0,True,True,False,False,False,False,False,False,True,False,True,False
0,0.8686369336007954,-0.1893367088435454,5,2,1,-0.7448607543001154,0.15242527713103016,1.402639630736137,-0.9689149054268951,-1.0654828395855347,-1.7003594277695544,0,True,False,True,False,False,True,False,False,True,False,False,False
0,-1.3162292796116255,-0.5614015154017166,2,2,0,-0.46636652885784896,-0.38594003670065113,-0.6814231238830277,-0.6888270579452038,-0.5825577200778819,0.7044465373092209,0,True,True,False,False,False,True,False,True,False,False,False,True
1,1.0219205877034712,-0.1893367088435454,2,10,1,-0.46636652885784896,-0.9243053505323324,-0.6814231238830277,-1.2490027529085863,-1.102283008334734,0.18785745399444226,1,False,False,True,False,False,True,False,False,True,False,True,False
0,0.8118000091972293,-0.1893367088435454,4,5,0,1.4830930492380165,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-0.6119567375702593,0.6752249238147535,0,True,False,True,False,False,False,False,True,False,False,True,False
1,0.2841562947220977,-0.9334663219598879,3,2,0,-0.7448607543001154,-0.9243053505323324,-0.6814231238830277,-0.6888270579452038,-1.1713604200650753,0.1191968796298195,0,True,True,False,False,False,False,False,False,True,False,False,True
1,-2.0054778303559835,1.0508793130170253,2,2,0,0.9261045983534835,-0.38594003670065113,-0.6814231238830277,-1.2490027529085863,-1.0379341099073627,0.25181804856624823,0,True,False,False,False,True,False,False,False,True,False,False,True
0,0.2841562947220977,0.554792904272797,2,1,1,0.3691161474689505,1.2291559047943927,0.36060825342655467,1.8319635693900174,-0.23758183649599973,-0.9862383676406022,1,True,False,True,False,False,True,False,True,False,False,False,False
